label,text
0,Johnny Depp Sues Business Managers For $25M Over Fraud
0,"Kristen Stewart Not Bad Tipper, Despite Report"
0,Date night?! Katie Holmes goes for dinner with a mystery man
0,"Summer Music Preview: Drake, Nicki Minaj, Ariana Grande, and So Much Kanye"
0,Ben Affleck and Jennifer Garner Finalize Their Divorce 3 Years After Split
0,Celebrities react to Prince Harry and Meghan Markle's royal wedding
0,Butterfly Baby! Kim Kardashian West Shares New Video of Her Adorable Daughter Chicago
0,"Nicole Kidman is helping Isabella Cruise adopt a child, report"
0,Justin Theroux and Petra Collins Are Rumored To Be Dating
0,Cop Celebrates 9th Anniversary  Reaffirms Commitment To Transparent FactChecking
0,Pregnant and Still Thin
0,"Angelina Jolie’s parental choices must have really worried judge overseeing Brad Pitt custody fight, experts say"
0,Martin Landau dead: Celebrities react
0,"Kylie Jenner & Khloe Kardashian Share Odd Pregnancy Cravings: Peanut Butter, Pickles & More"
0,The Sun: Brad Pitt ‘will absolutely’ want to introduce Neri Oxman to his six kids
0,Order of Succession to the British Throne
0,Kate Middleton First Days With Baby 3
0,Brad Pitt Reportedly Majorly Crushing On Margot Robbie: He’s ‘Smitten’
0,Connecting People Through News
0,Chris Pratt on Coffee Date with Mystery Blonde
0,Kristen Stewart and Robert Pattinson spark reconciliation rumors with L.A. sighting
0,50Cent have EXEC @ BET speculating He's in RELATIONSHIP Jasmin Brown
0,Alexander Skarsgard gushes over Tarzan co-star Margot Robbie
0,Yikes! Mariah Carey Reportedly Having Sex With Bryan Tanaka in Restaurant Bathroom
0,"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)"
0,Kaley Cuoco Gives Update on Shoulder Surgery Recovery: 'Ice Is My Best Friend'
0,Simon Cowell Reportedly to Ban Kids From 'America's Got Talent'
0,Beyonce and Jay-Z Building Million Dollar Nursery For Twins?
0,Gal Gadot's daughters not impressed with mum's 'Wonder Woman' character
0,"Miranda Lambert, Anderson East Wedding Off?"
0,"Reese Witherspoon, Nicole Kidman Emmys Feud Made Up By Tabloid"
0,"Is Drake Referring To Bella Hadid Fling On ""Finesse""?"
0,Rumor Review: Denzel Washington supports Trump (FALSE) — News Literacy Project
0,Inside the Fabulous First Year of George and Amal Clooney's Twins
0,Kelly Ripa Leaving ‘Live’? Her Relationship With Ryan Seacrest May Not Be All Unicorns And Rainbows
0,Princess Kate Bulimia Battle: Shocking New Photos
0,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama
0,Authorities Responded to Scott Disick's Home in August for Possible Psychiatric Hold: Reports
0,"Gwen Stefani Got Dumped by Blake Shelton Over ""Jealousy and Drama"" (EXCLUSIVE)"
0,Angelina Jolie takes break from nasty Brad Pitt divorce fight to plead for Syrian refugees
0,Jennifer Aniston Upset Selena Gomez Is “Siding” With Justin Theroux?
0,Kylie Jenner is hit with split claims from Travis Scott
0,Justin Bieber botches BST Hyde Park concert
0,Ariel Winter Ready To Marry Levi Meaden & Have Kids ‘Sooner Than Later’: Her Plans Revealed
0,Justin Bieber and Selena Gomez will not be spending Christmas together for a heartbreaking reason
0,Leaving Jennifer Aniston for Angelina Jolie was one of my biggest mistakes: Brad Pitt
0,The Biggest Celebrity Feuds of 2017
0,Celebrity blog: Brad Pitt and Angelina Jolie continue divorce talks — privately
0,Sofia Vergara and Joe Manganiello slam magazine report claiming she cheated and they broke up
0,"Would You?: Justin Bieber, Gucci Mane And These Guys All Wore Mangagement Rings"
0,Celebrities salute the troops on Veterans Day
0,Miley Cyrus Liam Hemsworth Honeymoon
0,From Welcoming a Baby Together to Their Joint GQ Cover: Inside Kylie Jenner & Travis Scott's Whirlwind Romance
0,Meghan Markle's father breaks silence on wedding: 'I really wanted to walk her down the aisle'
0,Prince Harry Quotes About Leaving the Royal Family June 2017
0,Julia Roberts
0,  Prince Harry  Meghan Markle Shunning Shunning Pippa Middleton At Wedding Is MadeUp
0,"Justin Bieber Slams HollywoodLife, Claims The Site Is ‘ Untruthful And Hurtful’"
0,"Bradley Cooper On His Role In The New Comedy 'The Hangover: Part II"" : NPR"
0,Scary - Skinny Angie Sick Again!
0,2017 Oscar Nominee Reactions
0,Rihanna Plastic Surgery BEFORE AND AFTER PHOTOS
0,Taylor Swift To “Expose Elite Pedophiles And Satanic Illuminati” Is Fake News
0,Teen Choice Awards 2017 Winners: The Complete List
0,Taylor Swift and Katy Perry: a history of their feud
0,10 very real feelings I had watching ‘Harry & Meghan: A Royal Romance’
0,Rachel Weisz Splits With Darren Aronofsky—Does Daniel Craig Figure In?
0,Rihanna Sports Possible Baby Bump In Secret Photo Shoot [PICS]
0,How to perform a Satanic Destruction Ritual – Ali Kellog – Medium
0,Kylie Jenner gives birth: Travis Scott and Kylie baby details revealed
0,KUWK: Kourtney Is ‘Creeped Out’ By Scott Disick’s GF Sofia Richie Morphing Into Her – Feels Like He’s ‘Manipulating’ The Girl
0,"Top Gun 2 cast: Tom Cruise 'begging' this actress to star in the sequel, but her husband opposes?"
0,Justin Bieber posts picture of his acne to Instagram
0,Jennifer Aniston & Brad Pitt Apparently Text Each Other
0,Gwyneth Paltrow Reportedly Planning For A Baby With Brad Falchuk
0,Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried to Change Him (Exclusive)
0,Rihanna Rumored To Have Broken Up With Her Billionaire Boyfriend Because She 'Gets Tired of Men'
0,Meghan Markle “Fulfills Prince Harry’s Freckle Fetish” Is Made Up Story
0,Angelina Jolie 'missed royal wedding because her kids not invited'
0,Kate Hudson Net Worth
0,Jennifer Garner ‘Doesn’t Want’ Her Kids Around Lindsay Shookus
0,Victoria Beckham overjoyed at Spice Girls reunion as band’s TV deal is snub to David Beckham’s move to Miami
0,Ryan Seacrest is Kelly Ripa's new co-host on 'Live'
0,"Despite Rihanna-Leonardo DiCaprio rumors, actor is single, rep says"
0,Brad Pitt Found “Replacement Son” In Tye Sheridan?
0,"The Weeknd Reportedly Wants to Have a Baby Girl With Selena Gomez and TBH, That Child Would Be Gorgeous"
0,Paris Jackson's family fear she's heading for meltdown
0,Keith Urban and wife Nicole Kidman will spend Christmas in Australia
0,Miranda Lambert's ACMs Speech Annoyed Gwen Stefani (REPORT)
0,Jennifer Lopez  Alex Rodriguez Are Gym Hogs 
0,"Kim Kardashian & Kris Jenner Talk Khlo├â┬⌐, Kanye, & Babies On Live With Kelly And Ryan! WATCH!"
0,Here Comes The Bride — Again! Amal & George Clooney To Renew Vows
0,Taylor Swift’s ‘We Are Never Ever Getting Back Together’ about Jake Gyllenhaal: report
0,Tyga calls out Kim Kardashian on Instagram
0,Ben Affleck and Lindsay Shookus Split After a Year of Dating
0,"Does the cast of ""The Big Bang Theory"" get along?"
0,Justin Bieber Doesn't Attend Grammys 2017 and Eats Sushi Instead
0,New Suicide Fears For Owen Wilson After Dad’s Death
0,‘Palace confirms: Meghan Markle and Kate Middleton both pregnant’
0,Christina El Moussa Is Answering All Your Flip or Flop Questions
0,Selena Gomez Excited GIF
0,"Kanye West Is Reportedly Opening a Restaurant in Calabasas and, No, It Won't Be Serving Croissants"
0,"Adam Sandler, Wife Jackie Renewing Vows Claim Not True"
0,Trouble In Paradise? George & Amal Clooney Sleeping In Separate Bedrooms
0,Anne Hathaway and Kate Hudson Interview – BRIDE WARS
0,"‘Deadpool': Brianna Hildebrand on Negasonic Teenage Warhead, Ryan Reynolds, and More"
0,"Lindsay Lohan wears a hijab, sparking mixed feelings on social media"
0,The One with the Rumor
0,Jennifer Aniston Furious Selena Gomez Justin Theroux Dating Rumors
0,Eric Johnson Net Worth
0,Kylie Jenner won't let motherhood stop her being sexy as she poses for sultry pics in white swimsuit
0,Did Kanye West Make A Diss Track About Donald Trump?
0,Kim Kardashian and Kanye West to File Mid-Nuptial Agreement (REPORT)
0,Tom Cruise's secret correspondence with daughter Suri
0,Taylor Swift and Jake Gyllenhaal Dating Again
0,The real reason Mel B ended her turbulent marriage to Stephen Belafonte revealed
0,Trouble In Paradise: 15 Reasons Prince Harry And Meghan Markle Won’t Make It Down The Aisle
0,MIT professor Neri Oxman may have moved on from Brad Pitt
0,Jennifer Lopez and Alex Rodriguez Won't Be Tying the Knot Anytime Soon
0,Angelina Jolie Snubbed Margot Robbie — and We're Guessing It's Because of Those Brad Pitt Rumors (EXCLUSIVE)
0,Cindy Crawford
0,Kourtney Kardashian Clarifies She Is Not Pregnant: 'That Was Completely Taken Out of Context'
0,Brody Jenner Breaks Silence on Caitlyn Jenner Skipping His Wedding
0,Miley Cyrus and Liam Hemsworth 'arguing' over prenup
0,Smiling Kanye West Celebrates 41st Birthday With Kim Kardashian and a Mentalist: Pics
0,"Katie Holmes’ trials: Fighting reports about a Jamie Foxx breakup and a Tom Cruise, Suri reunion"
0,Kim Kardashian on Khloé Reconciling with Tristan Thompson: 'She Has to Do What Makes Her Happy'
0,An In-Depth Analysis of Jennifer Aniston's Body Language with Justin Theroux Versus Brad Pitt
0,VIDEO: 'Homecoming' Teaser: Julia Roberts Is Ready to 'Get Started'
0,"‪‪Kristen Stewart‬, ‪Saturday Night Live‬‬"
0,Selena Gomez officially dumps Justin Bieber
0,See the Official Royal Baby Announcement Outside Buckingham Palace
0,Def Jam CEO Talks Kanye West and His New Music
0,   Drake NOT Angelina Jolie s Toy Boy Toy Boy  Despite Late And Wrong Report
0,Kristen Stewart Replaced Angelina Jolie In Movie  Report A Year Ago
0,Liam Payne’s Solo Career Has Started With a One Direction Diss
0,‘Big Bang Theory’: Drama Behind The Scenes Not Causing Show To ‘Fall Apart’ [Debunked]
0,Karrueche Tran -- Screw Chris Brown ... I Can Post Pics of Whoever I Want (VIDEO)
0,"Prince Harry, Meghan Markle, Prince William, Kate, and 11 other royals all live in the same palace — here's a breakdown of their lavish quarters"
0,2017 Emmy Nominees List: See All the Nominations – Variety
0,Ellen DeGeneres and Portia de Rossi 'going to pot' to save marriage?
0,Justin Bieber Explains His 'Pee Pants' Stain: 'Water Spilled on My D--- Area'
0,Gwen Stefani & Blake Shelton: How Janet Jackson Has Inspired Her To Have Another Baby
0,"Revenge Facelift! Brad Pitt Has ‘Fillers, Botox & Peels’ In Wake Of Bitter Divorce"
0,Kylie Jenner shares first family photo as she cuddles up with Travis Scott and baby Stormi at elaborate Easter party
0,Too Close For Comfort? Jennifer Lopez Might Take A BREAK From Alex Rodriguez
0,Kim Kardashian ‘Brought To Tears’ As She Holds Her Miracle Baby For The First Time
0,Caitlyn Jenner Crushing On Hugh Hefner’s Widow
0,"Khloe Kardashian “Refuses To Pull A Kourtney,” Wants To Marry Tristan Thompson Is Made-Up Story"
0,Catherine Zeta-Jones Is Launching a Lifestyle Brand
0,"Brad Pitt, Angelina Jolie Lose Court Case Over Their French Miraval Castle"
0,Kylie Jenner admits jealousy over Kendall on Life of Kylie
0,Lady Gaga 'channels inner Madonna' as she steps out in Paris with platinum hair
0,Sarah Jessica Parker Says Sex and the City 3 Fallout Was 'Enormously Painful for Me'
0,Gotti (2018 film)
0,What are the Pentagon Papers
0,Paris Jackson Planning Big Career For Herself Like Dad Michael: Why 2018 Will Be Her Year
0,"Maddox's shock words to mum Ange: ""I want to live with Brad"""
0,Jessica Simpson Heartbroken Over Missing Dog
0,"Justin Bieber, Selena Gomez Taking a Break ‘Mainly Because of’ Her Mom"
0,Brad Pitt and Jennifer Aniston's second wedding joy
0,"Casey Affleck Talks #MeToo, Harassment Allegations in New Interview"
0,The Complete History Of Tyga & Kylie Jenner's Relationship
0,"Celebrities' Father's Day messages: Meadow Walker, Denise Richards, Kim Kardashian, more"
0,Las Vegas shooting: Celebrities react to massacre at Jason Aldean concert
0,Brad Pitt and Jennifer Aniston 'busted' over Aspen reunion
0,Twitter explains suspending Rose McGowan's account
0,Blake & Gwen Quitting Hollywood & Moving to Midwest After Miscarriage Nightmare
0,This Is Chip and Joanna Gaines’ Net Worth
0,Jennifer Lawrence Lonely And Partying Out Of Control 
0,"In final speech, emotional Michelle Obama tells young people ‘don’t be afraid'"
0,Millie Bobby Brown
0,Brad Pitt  Angelina Jolie Agree To Spend Christmas Together With The Kids 
0,Is Halle Berry Dating Keanu Reeves?!
0,"Katy Perry Recounts Christian Past at HRC Gala, Talks Conversion Therapy and Praying Gay Away: 'People Can Change -- Believe Me'"
0,Angelina Jolie's fury as Brad Pitt and Jennifer Aniston move in together
0,"Selena Gomez Was Not Pregnant, Did Not Miscarry, Says Rep"
0,The long goodbye: Irina Shayk gives Bradley Cooper a farewell kiss before leaving London
0,Crying Over Brad Pitt and Angelina Jolie? Restore Your Faith In Love With Pics of Hollywood's Cutest Couples
0,"Selena Gomez Did NOT Jump Kidney Transplant Waiting List, Despite Claim"
0,Kim Kardashian Criticizes Scott Disick for Dating Bella Thorne Just to 'One-Up' Kourtney Kardashian
0,Everything We Know About Brad Pitt’s Plane Incident
0,"""I want to have his babies"": Kristen reveals family plans with Rob just weeks before she cheated"
0,Scarlett Johansson Laughs At Colin Jost’s “Dirty” Talk?
0,Relationship Pick Me Up? JT Wants Jessica Biel To Get Breast Lift
0,"Jennifer Aniston - Latest News, Photos and Videos - Page 3"
0,‘Baywatch’ Review: Dwayne ‘The Rock’ Johnson and Zac Efron Bring Muscles and Fun to the Beach
0,Are Blac Chyna And Drake Dating? Everything We Know So Far
0,Judd Apatow slams Quentin Tarantino for Harvey silence
0,INTO: A Digital Magazine for The Modern Queer World
0,Donald Trump: Reactions to 2017 Boy Scout Jamboree Speech
0,"Gwen Stefani Dishes on New Baby and ""The Voice"" Gig"
0,Academy Book Reference
0,Michael Strahan 'Looking Forward' To Working With Alex Rodriguez At ABC
0,Sam Shepard dead: Celebrities react
0,How Meghan Markle's uninvited family crashed the royal wedding
0,"Brad Pitt Talks Divorce, Quitting Drinking, and Becoming a Better Man"
0,15 Celebs Chris Pratt Should Date Instead Of The Mystery Blonde
0,Sofia Richie Purposely Transforming Into Kourtney Kardashian For Scott Disick: It’s A ‘Huge Turn-On’
0,Musicians React to Mel Tillis' Death
0,Kanye ‘infuriated’ that Beyoncé and Jay-Z treat Kim Kardashian disrespectfully
0,Kanye West ‘Calmer & More Focused’ On One Year Anniversary Of Breakdown: Life With Kim Is ‘Flourishing’
0,Jennifer Garner Making Ben Affleck Jealous By Flirting With Josh Duhamel?
0,The Internet Isn't Too Happy With Vanity Fair's Cover Story About Margot Robbie
0,Royal life is ruining Meghan Markle’s sexy style
0,"Kanye West Leaves Kim Kardashian After a Massive Fight: ""He Stormed Off, Leaving Kim in Tears"" (EXCLUSIVE)"
0,Is Anthony Scaramucci Dating Katrina Pierson?: Spotted Out Together After He’s Fired By Trump
0,Once Upon a Time cast pay emotional tributes to Manchester terror attack victim Georgina Callander
0,Is Jennifer Aniston ready to mingle as Justin Theroux starts ‘dating again’?
0,Justin Bieber Leaks Tunes In Men’s Room: Star Caught Singing — While Peeing!
0,Check out Prince Harry and Meghan Markle’s new house
0,Sofia Richie to Kourtney Kardashian: Stay Away From Scott Disick!
0,Rob Kardashian Demands Second DNA Test on Daughter Dream — Report
0,Kevin Hart confesses to cheating on his pregnant wife
0,Khloé Kardashian Wants to Raise Baby True Alone — Without Tristan Thompson (EXCLUSIVE)
0,Kim Kardashian Speaks Out About Khloé​ Kardashian and Tristan Thompson's Relationship Status
0,"Jennifer Lopez hired private detective to check out Alex Rodriguez cheating allegations, report says"
0,Katie Holmes and Jamie Foxx kiss in public for first time on beach date
0,"David Cassidy, Fighting Memory Loss, Wants to 'Enjoy Life'"
0,Sienna Miller “Cozying Up” To Ben Affleck For Movie Roles?
0,Danny Boyle's exit from James Bond throws franchise into chaos
0,Rumor Bust! Jennifer Garner Is Not Pregnant with Twins
0,Ariel Winter's Boyfriend Levi Meaden Cheekily Grabs Her Tush In Fourth Of July Pic
0,Selena Gomez Calls Justin Bieber Relationship 'Crazy And Very Intense'
